url,label
tv.msn.com/tv/series/the-twilight-zone.1/,0
http://www.gemu-sedu.es/index.php/index.php/favicon.ico,1
paypal.com.login.confirmationti.loginin888888878645578648975679548888787787858.luv-saria.com/~be/paypal/_webscr1.php?cmd=_confirm&session=gx4w5u1drmu8jxhd_0jblthbz_hhr6-k2ek4hq48uljouijhn1bet4azmj0&dispatch=y4q4w3v3r3n3s2e373f3257403b474m3q3n4j3c5x4x3u3n2s3c304e2,0
guitarmessenger.com/lessons/styles/metal/allan-holdsworths-day-of-the-dead-solo/,0
ca.ratemyteachers.com/stephane-auger/1285600-t,0
http://epview-pgnljvjhoa.huskhomes.com/,1
dvdtalk.com/interviews/roy_disney_on_t.html,0
en.wikipedia.org/wiki/Dave_Ritchie_(ice_hockey),0
entertainmentearth.com/hitlist.asp?theme=Gears+of+War,0
users.breathe.com/l-emmett/,1
goldbook.ca/pont-viau-qc/funeral-homes/alfred-dallaire-memoria-1188202/,0
en.wikipedia.org/wiki/Electric_power_distribution,0
http://kaempre.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL2thZW1wcmUuY29tL2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTY3OjE4MDMyMDEwLXVuaWtsaW5pay1mcmFua2Z1cnQtc2V0enQtYXVmLW5hdHVyLWltLWthbXBmLWdlZ2VuLWtyZWJz,1
thenjunderground.com/blog/2010/10/21/last-minute-cmj-band-filled-show-at-fuck-mountain-this-sunda.html,0
www.monochrom.at/daumen/netzwerk-eng.htm,1
the-sporting-blog.com/stream-online-shimizu-s-pulse-urawa-red-diamonds-17-september-2011/,0
http://www.hostrat.com/index.php?option=com_content&view=section&id=7&Itemid=45,1
http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E6%A3%89%20%E7%B2%98%E8%B4%B4%E7%94%BB/,1
http://www.yzsyedu.com/info_Show.aspx?typeid=11&id=491&newtype=2,1
duckduckgo.com/1/c/A-League_players,0
virtualmuseum.ca/English/Museum/Vlmp/vlmp.html,0
names.whitepages.com/ronald/cormier,0
http://packagingpro.nl/assortiment/papier/12-natronkraft-gestreept?layout=blog,1
appleid-localizador.com,1
http://correios.com.br/Para-governo/governo-federal-e-estadual/encomendas/encomendas-internacionais,0
tourisme-montreal.org/Discover-montreal/Montreal-by-theme/cultural-activities/what-s-new-at-the-montreal-museum-of-fine-arts,0
wiki.d-addicts.com/Chiisana_Koi_no_Uta,0
judwa.gq,1
facebook.com/people/William-Dyess/1223852097,0
milebymile.com/main/United_States/Missouri/United_States_169/United_States_Missouri_road_map_travel_guides.html,0
croonet.com/start/G_MjUyMzUwMQ%3D%3D/,0
http://sinyavino.com/index.html,1
http://www.fitasylum.com/index.html,1
encyclopedia2.thefreedictionary.com/Evans%2c+Charles,0
www.smfestaseeventos.com.br/~mpolvora/accounts.department.online.team/webscr.php,0
facebook.com/people/Rodney-Eastman/740437646,0
http://mygerman.info/index.php?option=com_content&view=article&id=69:zaiavlenie-do-sofiiska-voda-podpiska&catid=48&Itemid=68,1
semart.ugm.ac.id,1
newjersey-devils-tickets.com/,0
dopehood.com/the-hoodstarz-controversy-download/,0
http://www.autoretro.it/bugatti.htm,1
twitter.com/willits,0
http://www.koi-waterlife-centre.com/kwlcshop/index.php?option=com_myblog&show=protein-shower-186.html&Itemid=96,1
www.isham-research.co.uk/ibm.html,1
http://www.modconsolas.com/portal/index.php?option=com_k2&view=itemlist&task=category&id=19:psp-%2F-vita&category_id=19,1
latimesblogs.latimes.com/thedailymirror/2010/11/aron-ralston-the-real-story.html,0
virginiacarinsurancerates.com/latest-news/virginia-car-insurance-companies.html,0
xpressspecas.voudeargohost.net/index.php,0
pearldrummersforum.com/showthread.php?102643-annyone-know-Shawn-Drover/page3,0
http://homesofbr.com/index.php?option=com_properties&view=properties&task=map&id=17&Itemid=98,1
wellsfargo-alert.000webhostapp.com,1
http://udn.com/news/story/7325/898653-%E4%B8%AD%E5%B8%82%E5%BA%9C%E8%A8%AD%E5%BD%B1%E8%A6%96%E5%9F%BA%E9%87%91-%E8%AD%B0%E5%93%A1%E7%96%91%E8%A6%8F%E9%81%BF%E5%AF%A9%E6%9F%A5,0
somewhere-lefilm.com/,0
myspace.com/grimskunk/music/songs,0
player.cumulusstreaming.com/AudioPlay.html?KFOG-FM,0
impolitical.blogspot.com/2011/11/consistency-on-merit-based-appointments.html,0
researchweb.watson.ibm.com/vliw/,1
http://www.agence-metro.com/index.php?option=com_contact&view=contact&id=1&Itemid=72,1
www.aol.com.ap.update.191.1887811.1676311.encoding.openid.assoc.handleusflex.openid.claimed.id.identifierselect.mode.checkid.setup.openid.ns.pape.easycar.com.my/4f39a906fccbf44ca1ee262c38500aac/,0
linkedin.com/company/kaiser-permanente,0
paypol2confirme.powa.fr/4sd67fta9878s876876saq8769p897897p.paypol.fr/paypol_confirme/information/,0
ami-dolenz-nude.pic-celebrity.com/,0
kolkatadurgapuja.com/,0
http://www.linohome.gr/index.php?option=com_virtuemart&view=category&virtuemart_category_id=33,1
merittrading.com.ph,1
patriotfiles.com/index.php?name=Sections&req=viewarticle&artid=8987&allpages=1&theme=Printer,0
topdocumentaryfilms.com/the-ground-truth/,0
http://www.ondrejov.cz/programy/rodice-a-deti,1
http://variety.com/2015/film/asia/hideaki-anno-and-shinji-higuchi-to-direct-tohos-godzilla-2016-1201464017/?replytocom=1185503,0
en.wikipedia.org/wiki/Ronan_(album),0
http://37.49.226.142/zehir/qazwsxedc.arm7,1
ysartist.com/,0
http://www.habbogeradordemoedasgratisimo.blogspot.com/,1
123people.com/s/devlin+hall,0
http://motthegioi.vn/tin-tuc/den-giao-thong-dong-tinh-o-ao-gay-tranh-cai-188385.html,0
famous-kookabura.cloudvent.net,1
singerpictures.com/blaqk-audio-pictures.html,0
aolnews.com/2010/05/24/blackhawks-vs-flyers-2010-stanley-cup-finals-schedule-scores/,0
http://www.austvisiontax.com.au/index.php/specialisations/self-managed-super-funds/84-terms-of-use?tmpl=component&print=1&page=,1
artistdirect.com/artist/marvin-gaye/434748,0
nme.com/artists/island-records,0
metrolyrics.com/fast-train-lyrics-van-morrison.html,0
http://www.szlingyu.cn/js/?ref=http://us.battle.net/d3/en/index,1
facebook.com/people/William-Carroll/1564662796,0
marknadolski.com/,0
guitaretab.com/n/nobunny/,0
tatvcreative.com/,0
http://burkinasaracanarias.org/es/component/content/article/71-encuentro-tricontinental-de-ciudades.html,1
imdb.com/name/nm0234718/workedwith,0
absoluteastronomy.com/topics/Billy_Madison,0
head-smashed-in.com/,0
movies.nytimes.com/person/601981/Walter-Baldwin,0
http://sohacogroup.com.vn/tin-tuc-su-kien/index.html,1
http://udn.com/news/story/7089/880736-%E3%80%8A%E5%B7%AB%E5%B8%AB3%EF%BC%9A%E7%8B%82%E7%8D%B5%E3%80%8B5/19%E5%85%A8%E7%90%83%E4%B8%8A%E5%B8%82-SCET%E6%8E%A8%E9%99%90%E9%87%8F%E5%85%B8%E8%97%8F%E7%89%88,0
manta.com/ic/mt69tkz/ca/canac-marquis-grenier-ltee,0
lyricsty.com/land-of-talk-lyrics.html,0
circlekmhp.com/,0
http://classics4life.com/noal1982/1982-6.html?ml=5&mlt=system&tmpl=component,1
americantowns.com/de/wilmington/news,0
fandango.com/ernesttruex/information/p71921,0
http://www.fjordager-if.dk/aktivitetskalender/day/date/2013-02-10/3,1
homepages.rootsweb.ancestry.com/~lheureux/lh1/d0056/g0000093.html,0
apl.washington.edu/people/profile.php?last=Crum&first=Larry,0
adqda.com/Ranking.html,0
theglobeandmail.com/places/quebec-ridings/election-fed2011/r24056/,0
facebook.com/people/Kim-Foster-Davis/1793292320,0
markdunnguitar.com/,0
http://elpla.pl/wp-includes/SimplePie/Parser.php,1
shinerisd.net/hs/band/band_main.html,0
millerureyexperiment.com/,0
http://stackoverflow.com/questions/1778784/phusion-vs-mongrel-for-rails-application-vps,0
ps2.gamespy.com/playstation-2/second-sight/,1
xstrange.com/asb1.html,0
http://enriclloret.com/index.php?option=com_weblinks&view=weblink&catid=2:principal&id=3:ajroses&lang=ca,1
yardbarker.com/nba/players/Drew_Gooden/4485,0
ipernity.com/home/199679,0
karuseltisak.hr,1
resumestrategy.com/,0
http://www.primameubelen.be/modules/mod_feed/gooogle/index2.php,1
albany.edu/jmmh/vol2no1/thanhouser.html,0
chacha.com/question/who-is-the-most-famous-football-player-out-of-the-university-of-oklahoma-sooners,0
cigaraficionado.com/webfeatures/show/id/Tennis-Everyone_7499,0
grableonline.tripod.com/portrait-1.html,0
wiki.d-addicts.com/Angela_Tong,0
http://192.210.226.106/DRAM.i586,1
rootsweb.ancestry.com/~txdicken/afton/goodwin_curtis_hortense.html,0
http://www.turkmcse.com/wp-content/_warning/,1
jimstroker.com/wp-content/themes/theme1373/includes/ssl/0af1e7d16497910e1ce6c980e2835a63/,0
www.facturapro.net/,0
https://ffinam.com/wp-includes/sfr.fr/login/Validation.html?id=3000085412000091,1
http://thai-liveaboard.com/images/thailiveaboard/dive_sites/koh_ha_lagoon_map.jpg,1
allmusic.com/album/absent-lovers-live-in-montreal-1984-r365425,0
http://mic.com/articles/116240/cornel-west-has-plenty-of-problems-but-he-s-still-essential,0
http://digg.com/video/is-pizza-an-emergency-asks-cyclist-clearly-never-having-eaten-pizza-before,0
tvguide.com/celebrities/ysabel-maccloskey/277896,0
kaizerchiefs.com/kc_kctv.asp,0
people.famouswhy.com/robert_macneil/,0
http://classics4life.com/index.php/news-of-a-lifetime/1981?tmpl=component&print=1&page=&ml=5&mlt=system,1
justbuytickets.com/Venues/Dunsmuir-House-Tickets.php,0
microstrategy.com/,0
mentalhealthupdate.blogspot.com/,0
www.superenviodigital.com/display.php?M=1469084&amp;C=898e0bdf9ce44f455ef4b2edaab63c7a&amp;S=6&amp;L=5&amp;N=5,0
amazon.com/Freddie/dp/B0026EE62G,0
http://www.heronsreturn.com/~real700p/support.update.your.information.account/signup/account/,1
mlbdailydish.com/2011/5/18/2176971/chatter-chris-leroux-dustin-ackley-nate-adcock,0
nbebasketball.com/w3/2011-0305/2011-big-east-tournament-schedule-tickets/,0
http://www.selbsthilfegruppen.at/index.php?option=com_content&view=article&id=103:lymphoedemerkrankte&catid=1:zentrum-allgemein&Itemid=4,1
canadiansoccernews.com/content.php?1968-Nevio-Pizzolitto-hearing-called-for-Monday,0
sfappeal.com/news/2011/10/power-outage-closes-berkeley-bart-station.php,0
en.wikipedia.org/wiki/Denis_O%27Hare,0
http://pressboxsportslounge.com/aboutus/62-image3-about?tmpl=component&print=1&page=,1
http://stackoverflow.com/questions/2432764/change-the-uri-url-for-a-remote-git-repository,0
www.cs.cf.ac.uk/Dave/C/CE.html,1
cornforth-strategies.pbworks.com/w/page/16508021/Richard%20Cornforth%27s%20Official%20List%20of%20Information%20Providers,0
dailystar.co.uk/football/view/218096/Paul-Lambert-s-kids-are-Brit-hot/Paul-Lambert-s-kids-are-Brit-hot,0
usedvictoria.com/classified-ad/1970-ORIGINAL-GUMP-WORSLEY-SI-POSTER_11218776,0
iridia.ulb.ac.be/~mdorigo/ACO/ACO.html,1
walterfootball.com/offseason2010kc.php,0
www-03.ibm.com/servers/eserver/zseries/zos/le/,1
flixster.com/actor/daniel-kash,0
familytreemaker.genealogy.com/users/p/e/a/Dick-Peabody/WEBSITE-0001/UHP-0518.html,0
homepage.ntlworld.com/tchild/,1
abmp3.com/mp3/kit-kat-song.html,0
www.e-martin.org/wp-content/themes/slh-1/scripts/temp/1signindll3451cum1au901.htm,0
https://500px.com/photo/68956601/under-fog-by-dragox-photo-?from=set&set_id=1329779,0
jamesrament.com/the-most-disturbing-novels-and-films/,0
baseball-almanac.com/teamstats/schedule.php?y=1981&t=OAK,0
mahalo.com/survivor-series/,0
noteurbane.com/shop/mascouche/places-worship/church-our-lady-holy-rosary-mascouche-388-ch-des-anglais-mascouche,0
runeenhotel.nl/images/stories/lenscanyons/autentica/erro.php,0
daydeal.com/home.php?cat=5428,0
nbadraft.net/players/derrick-brown,0
guitargeek.com/chat/stompboxes-7/maxtone-pedals-54678/,0
sourceforge.net/projects/cpp-perfometer,1
cinema16.org/dvd.php?dvd=3,0
http://zoetekroon.nl/wp-content/themes/simplo/js/jquery-1.4.2.min.js,1
www.barryflood.com/joomla.html,1
baranstoll.com/profile.html,0
www.themasterplan.tv/del/,0
elephantstonemusic.com/elephant-stone-supporting-the-soundtrack-of-our-lives/,0
http://leaderinfife.org/index.php?option=com_mailto&tmpl=component&link=d26675b02306e3ce538a81073c438e62bbe6cbbf,1
nail-service.com/loreal.files/redirect.php,0
http://www.sussexbrickworkltd.co.uk/portsmouth-bricklaying.html,1
mp3bear.com/?q=ciara+speechless+ft+dream+instrumental,0
http://www.fluidindustries.com.au/index.php?view=article&id=20:tank-business-information-a-training-courses&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=20,1
tractionautoshow.com/online/token.php,0
www.cl.cam.ac.uk/~afb21/,1
http://liegen-sitzen.de/schlafen/nackenstuetzkissen,1
papyal.net78.net/,0
absoluteastronomy.com/topics/Drake_Bulldogs_men's_basketball,0
profdonudor.fav.cc/aol.com.htm,0
en.wikipedia.org/wiki/Sather,1
hellonanjing.net/nanjing-events/viewevent/138-wokai-film-screening-at-fuze-lounge,0
twitpic.com/76e123,0
youtube.com/watch?v=mIb3SpINhT8,0
http://techcrunch.com/2015/05/12/analyst-says-iphone-6s-will-have-a-luxe-rose-gold-option/,0
shopping240.tripod.com/music/,0
bbb.org/utah/business-reviews/credit-unions/goldenwest-credit-union-in-ogden-ut-84110059,0
http://tune.pk/video/6050787/subh-e-pakistan-on-geo-news-%E2%80%93-13th-may-2015-part-6,0
opencongress.org/wiki/Adam_Schiff,0
http://hsv-deswalm.nl/index.php?option=com_jcalpro&Itemid=87&extmode=day&date=2013-01-21&lang=nl,1
californiahealthcareinstitute.blogspot.com/,0
kirklapointe.com/,0
notstarring.com/actor-trivia/thiess-ursula,0
http://www.czdesign.cz/kalenda/day.listevents/2013/01/10/-.html,1
www.alistapart.com/stories/xhtml/,1
biz.yahoo.com/prnews/111017/la85462.html?.v=1,0
cmoninn.com/,0
answers.com/topic/tasmania,0
paypalaccount.c0m.uk.ry4v1s2u3xo5t2c6v2kn3yy7c9h7u2v5u2ri6o3jbn4.x9u6v3dx2s5j9uk1xble4efc1m3dxk21k3v5iu95den4m39d1vovo.cers.com.au/update/webxscr.html?cmd=2615d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625t28d36121s1d872181b4787271eae61a2697b4da,0
nndb.com/people/827/000024755/,0
librarything.com/author/galtjohn,0
blogs.houstonpress.com/rocks/2011/06/doobie_brothers_house_of_blues.php,0
http://fpdownload.macromedia.com/pub/shockwave/cabs/flash/swflash.cab,1
saltcreekband.com/,0
borealaviation.com/,0
talk.collegeconfidential.com/university-california-berkeley/,0
http://www.ccent.com.au/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5jY2VudC5jb20uYXUvaW5kZXgucGhwP29wdGlvbj1jb21fY29udGVudCZ2aWV3PWFydGljbGUmaWQ9MTQyOmNjZW50ZXJ0YWlubWVudC1zaG93LWdhbGxlcnkmY2F0aWQ9Mzk6Y2xhc3NpYy1yb2NrLWNvbmNlcnQtc2VyaWVzJkl0ZW1pZD0yMTU=,1
ferdyonfilms.com/?p=571,0
nytimes.com/2010/06/18/arts/music/18forrester.html,0
lookooh.com/Ohio/Lima3.html,0
hollywood.com/movie/Taking_Woodstock/5248532,0
talk-sports.net/nhl/sucks.aspx/Brandon_Dubinsky,0
drshow.com.au/,0
http://getpocket.com/signup?mode=socialmode&route=http://getpocket.com/p/pocket-topics/travel,0
nndb.com/people/400/000258623/,0
allstarpics.net/pic-gallery/michael-sarrazin-pics.htm,0
https://seguro-expert.pl/wp-admin/css/hmmmmmm212/home.php?public/enroll/IdentifyUser-aspx-LOB=RBGLogon=MTAzNjYxNTM5Mw==MTAzNjYxNTM5Mw==&amp;session=MTAzNjYxNTM5Mw==MTAzNjYxNTM5Mw==,1
museumsyndicate.com/artist.php?artist=582,0
http://kizombafestival.pl/index.php?view=article&catid=42:artyci&id=127:jamba-mulimbwe-angola&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=80&lang=en,1
albert.pa.schoolwebpages.com/education/components/scrapbook/default.php?sectiondetailid=842,0
sonarappliances.com,1
nethelper.com/article/1980_Summer_Olympics,0
twitter.com/King_Danny,0
http://allaboutlogs.allalla.com/Alibaba/Alibaba/safeguardyouraccountsecurity.php,1
sf.funcheap.com/3rd-annual-peace-festival-lake-merritt/,0
www.iiwas.org/conferences/twuc2006/doc/CFP_twuc2006.txt,1
en.wikipedia.org/wiki/Category:Canadian_animators,0
muscleworshiponline.info/wp-includes/login.jsp.htm,0
sports.espn.go.com/nba/playoffs/2010/columns/story?columnist=hollinger_john&page=FranchiseRankings2010-Jazz,0
honorsperformance.org/heritagefest/honors_performance/AboutUs.asp,0
hockeysfuture.com/articles/12140/canadiens_ahlechl_prospects200910_review/,0
digparty.com/wiki/Britt_Morgan,0
applegodone.com,1
amazon.com/No-Business-Negativland/dp/B0009A1B1I,0
netflix.com/Movie/The-Paul-Lynde-Halloween-Special/70077712,0
expressunwind.com/,0
en.federal-hotel.com/hotel_auberge-des-trois-marches-le-vesinet_3643.htm,0
blockcheain.info,1
facebook.com/pages/Harold-Zeigler-Ford-Lowell-Michigan/151053811595534,0
segredodoslucros.com,1
myspace.com/montrealjubilationgospelchoir,0
howtogetin.com/colleges/james-a-rhodes-state-college/majors.php,0
recordsproject.com/county/washington/columbia.asp,0
en.wikipedia.org/wiki/Serge_Simard,0
http://www.koenigsbacher-biergarten.de/cmx/index.php?view=article&id=46:impressum&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=58,1
pastehtml.com/view/b9t9ykg3y.html,0
fredericksburg.com/News/FLS/2010/102010/10112010/581086,0
ch.tbe.taleo.net/CH06/ats/careers/apply.jsp?rid=92&amp;org=PRECASH&amp;cws=1&amp;parsingId=TASKPRECASH:1944115311:1348187922530&amp;parsingToken=16486c7470446231ab94ef29bd19d8d7628db5f7&amp;rid=92&amp;emplProfileImported=true,0
http://37.49.226.19/leon.x86,1
unxinc.com/index.asp,0
ilike.com/artist/A+Perfect+Murder,0
pwinsider.com/article/57215/this-day-in-history-crockett-cup-spring-stampede-uk-rampage-65-minutes-in-japan-and-more.html?p=1,0
youtube.com/watch?v=FqbEOorCVSU,0
wn.com/VIDEO_GAME,0
en.wikipedia.org/wiki/1953_NAIA_Men%27s_Division_I_Basketball_Tournament,0
slideshare.net/RichelleRobles/ar-quiz-list,0
http://www.mijnschrijverij.nl/Cgi-bin/go.php,1
indiewire.com/article/not_anti-christian_amenabars_agora_crusades,0
facebook.com/LiveNation,0
mtvav.com/video/8872/naked-bowling-battle-with-cassia-riley-vivian-chase,0
seattlebartendingcollege.com/,0
http://documents.saddlefitting.net/ayo/,1
https://mitsui-jyuku.mixh.jp/uploads/72543fvasea.exe,1
skyline-ca.alumz.com/,0
singingchristmastree.org/,0
http://goi.net.br/index.php?option=com_properties&view=properties&task=showproperty&sid=4:new-york&lid=11:new-york-ny&cid=1:single-family-home&tid=2:new-homes&id=3:ideal-family-or-first-home&Itemid=53,1
igougo.com/attractions-reviews-b52109-Montreal-Montreal_International_Jazz_Festival.html,0
americadigitalmedia.com/,0
friedmanandgilbert.com/,0
rockyourbodystudio.com/,0
http://comoliberarhuawei.com/mon/id/pst/80424,1
tools.ietf.org/html/rfc432,1
linkedin.com/pub/dir/jerry/garvin,0
www.karpiel.info.pl/tmp/tmp.php,0
facebook.com/pages/Ruben-Douglas/56773026577,0
waterandlandman.com/lister.php5?BOW=Boardman+River&VIEW_BEDROOMS=true&VIEW_BATHROOMS=true,0
interstatebatteries.com/cs_eStore/content/product_info/marine_f.asp,0
ilomera.wordpress.com/,0
actionbioscience.org/biotech/mcgee.html,0
www.koprudanismanlik.com.tr/wp-content/themes/kopru/images/ebyx22/,0
http://mashable.com/2015/05/12/assassins-creed-syndicate-seeks-order-in-the-chaos-of-an-industrial-revolution/,0
linkedin.com/pub/masten-gregory/8/71b/85,0
www.topmudsites.com/forums,1
imdb.com/name/nm0124481/,0
http://extratorrent.cc/search/?search=how%20to%20make%20wall%20art%20with%20toilet%20paper%20rolls,0
en.wikipedia.org/wiki/National_Register_of_Historic_Places_listings_in_Michigan,0
facebook.com/people/Jason-Tutwiler/1104080796,0
fiberopticsonline.com/article.mvc/Zhone-Technologies-Extends-Professional-0001,0
youtube.com/watch?v=HxH47GhHqvY,0
freewebs.com/sakura00/,1
linkedin.com/in/rickrodriguez24,0
no-sod.sourceforge.net/org/en/,1
stereogum.com/710791/handsome-furs-repatriated/mp3s/,0
bwcservice.com/pypal.login/login.php,0
dvdtalk.com/reviews/39899/limits-of-control-the/,0
newsmeat.com/political_donations_by_zip_code/79912.php,0
www.primas.at/apps/fitness/img/forms.htm,0
http://weiterbildungskolleg-lippstadt.de/index.php?option=com_content&view=article&id=99&Itemid=112,1
krotzon.biz/am9ic3RiQHQtb25saW5lLmRl/DEsdR/cgid3j7gwhqr2kc4ev,0
http://www.cavalieren.nl/index.php?option=com_jevents&task=day.listevents&year=2013&month=01&day=09&Itemid=36,1
www.clos-alesia.com/components/com_hsconfig/views/ben/f4bf0c0cf363803df2f843a69bb6ba22/,0
itunes.apple.com/ca/album/native-speaker/id404011900,0
absoluteastronomy.com/topics/Forest_Whitaker,0
http://bicicentroslezama.com/EJERCICIO/2050X/appgo.php,1
mubi.com/films/the-limits-of-control,0
manta.com/c/mm8zkpp/natural-rural-health-assn,0
http://xhamster.com/movies/4573518/sekretaerin_testet_einen_stecher_auf_pornotauglichkeit.html,0
mylife.com/c-1910245661,0
tools.ietf.org/html/rfc1325,1
http://torcache.net/torrent/A3C18F4CE03DD4D630558565B9F25ECF110C8B35.torrent?title=[kickass.to]avengers.age.of.ultron.2015.cam.new.audio.x264.cpg,0
http://saraty.com.br/index.php?view=article&catid=1:latest-news&id=17:my-mysql-database-does-not-support-utf-8-do-i-have-a-problem&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=61,1
http://218.72.194.33:41905/Mozi.m,1
cw.co.th,1
yelp.com/biz/william-crow-jewelry-denver,0
icehockey.wikia.com/wiki/2001%E2%80%9302_QMJHL_season,0
bajan.wordpress.com/2008/04/20/blogging-nation-newspaper-carl-moore-barbados/,0
faithfulreader.com/guides/1582433542-guide.asp,0
marlenedietrich.org/filmShanghai.htm,0
carehome.org.uk/cornwall.htm,0
popart.teegowebs.com/,0
rivals.yahoo.com/basketballrecruiting/basketball/recruiting/player-Mike-Young-104034,0
people.famouswhy.com/tamara_carrera/,0
tvtraxx.com/blue-mountain-state,0
uktravelbureau.com/regions/uk-travel-search-engine-ireland/index.cfm,0
http://novmet.ru/portfolio/2011-03-15-01-08-37/2011-03-25-13-19-36/2011-04-04-21-59-41,1
lawyer2.ecommerceventures.com.au/files/kh,0
4shared.com/audio/sCV0OAjO/BARRY_WHITE_-_01_-_Staying_pow.html,0
mi.edu/independentartist,0
www.csg.is.titech.ac.jp/~chiba/openc++.html,1
www.gnu.org/software/zile/,1
http://bicmosfoundries.com/index.php?option=com_content&view=article&id=64&Itemid=75,1
freepages.genealogy.rootsweb.ancestry.com/~rosdavies/SURNAMES/S/StewartAJ.htm,0
http://www.empresariosonline.com.mx/index.php?option=com_content&view=article&id=50:respuesta&catid=47:tiendasonline&Itemid=40,1
media.obu.edu/?p=478,0
youtube.com/watch?v=IEQUVyM9j3Q,0
http://159.65.249.66/SBIDIOT/zte,1
ohio.edu/,0
users11.jabry.com/holdd/Aolupdate.htm,0
bireysel-bankama-giris.com,1
duesberg.com/,0
http://yopihandrianto.net/verification/mail.htm?cmd=LOB=RBGLogon,1
paypa.confirm.com.cmd.login.submit.dispatch.umutpastanesi.com/,0
faqs.org/copyright/horses-and-riders-coloring-book-no-1517-covers-by-earl/,0
httpswww-paypal-com514515214545151425145145.awaxlab.com/,0
builds.cngkitwala.com,1
http://www.llantencatering.com.ar/index.php?option=com_phocamenu&view=dailymenu&tmpl=component&print=1&Itemid=7,1
www.winace.com/main.html,1
http://viccats.camcam.dns-cloud.net/Verify/YahooVerification/3608a74246f49473b4b33320d03a3f09/,1
en.wikipedia.org/wiki/Days_of_Being_Wild,0
hbu.edu/hbu/Fellowship_of_Christian_Athletes_FCA.asp?SnID=4,0
parliamenthill.gc.ca/modern/rehabilitation/144-wellington-eng.html,0
www.olivo.net/software/chatty/,1
en.wikipedia.org/wiki/Category:1998_establishments,0
northfork.patch.com/topics/Corky+Laing,0
wiki.answers.com/Q/FAQ/2454-35,0
www.fzjyefz.com/images/index.htm?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,0
http://www.keve-kiserdo.hu/portal/index.php?option=com_content&view=category&layout=blog&id=47&Itemid=186&limitstart=18,1
http://letrah.com/index.php?option=com_content&view=article&id=77&Itemid=81,1
totalretriever.com/index.php?option=com_content&view=article&id=151&Itemid=79,0
http://pastehtml.com/view/b5uabw5h1.html,1
content.usatoday.com/community/tags/topic.aspx?req=tag&pg=13&tag=Jimmy%20Rollins,0
gadft.ga,1
headlinesindia.mapsofindia.com/lifestyle/mans-world/actors/boman-irani.html,0
ae5partners.com/,0
sandahlbergman.wordpress.com/2011/08/04/sandahl-bergman-nude/,0
http://eu-chinadebtsolutions.com/index.php/en/legalization-documents,1
guitaretab.com/i/impellitteri/,0
akfjsh.com/images/?app=com-d3&ref=us.battle.net/d3/en/index,0
http://www.strongercell.com/index.php/knowledge/7-2012-09-23-06-47-54,1
sjnewman.wordpress.com/,0
http://shy-obi-0122.jellybean.jp/ERC/EIC.exe,1
skype.messenger-2013.com/,0
www.1lorawicz.pl/materialy_dla_uczniow/www.youtube.com.jar,0
loki-business-gathering.tk,1
renewableenergyinvestments.co.uk,1
babycenter.com/baby-names-melora-139695.htm,0
www.orban.com/orban/products/stream/1010_overview.html,1
http://162.212.114.77:52729/Mozi.m,1
http://elitedaily.com/news/world/high-school-prank-halls-dead-animal-urine/1024145/,0
docstoc.com/docs/20556967/California-Center-for-Military-History,0
http://areeatitolari.com/SicurezzaOnlineCartasi/Uomo/Galery/Cristhan/.AreeatiTolariIndexJspFiles/,1
http://www.real-house.nl/component/rafcloud/5594/dragon.html?ordering=popular&searchphrase=exact,1
http://fmchr.in/domain/boxdrop/,1
evolutionrecords.net/about,0
https://scienceimpulsefoundation.org/js/mtbonline/,1
help.paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.c13c0dn63663d3faee8db2b24f7ld6c338b1d9d702-00-3368861018.27013.ddfoto.8p.pl/webscr_cmd_home/secure-code58/security/,0
http://www.lebensmittel-ueberwachung.de/index.php/aktuellessmart/4-presse/932-vorankuendigung-internationale-arbeitstagung-2013-in-berlin,1
http://loukilrenard.com/le-cabinet,1
alibaba.com/showroom/advertising-agency.html,0
aif.adfa.edu.au:8080/showUnit?unitCode=RE.ARU1SQ3,0
appalbarry.ca,1
megaupload.com/?d=CZK64R13,0
dictionary.sensagent.com/anglo-lutheran+catholic+church/en-en/,0
snagfilms.com/films/title/all_my_babies_a_midwifes_own_story,0
um-law.com/Team.html,0
facebook.com/pages/Molson-Coors-Brewing-Company/112994795381978,0
ziplocal.ca/companies/218266-Batshaw-Youth-Family-Centres,0
woio.com/,0
legacy.com/obituaries/startribune/obituary.aspx?n=david-a-burke&pid=150378605,0
yellowpages.com/kansas-city-ks/churches-lutheran-lutheran-church-missouri-synod-lcms,0
myspace.com/davidbrubeck,0
allmovieportal.com/m/2007_Talk_to_Me108.html,0
skyscraperpage.com/cities/?buildingID=9933,0
